기준 일자,시도명,시군구명,행정동명,업종대분류코드,업종중분류코드,가공기업구분코드,법인구분명,기업상태코드,기업상태명,총기업수,등록 일자,작업자명
2019-11-30,서울,강남구,역삼1동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2019-11-30,서울,금천구,시흥1동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2019-11-30,서울,서초구,서초3동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2019-11-30,서울,송파구,장지동,F,F41,4,개인면세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2019-11-30,서울,영등포구,당산2동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2019-11-28,서울,강남구,역삼2동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2019-11-28,서울,강동구,성내2동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2019-11-28,서울,영등포구,신길1동,F,F41,99,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2019-11-29,서울,강남구,논현2동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2019-11-29,서울,영등포구,당산1동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2019-11-27,서울,서초구,방배4동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2019-11-25,서울,서초구,양재1동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2019-11-25,서울,서대문구,충현동,F,F41,99,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2019-11-22,서울,강남구,청담동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2019-11-20,서울,노원구,월계1동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2019-11-20,서울,서초구,방배4동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2019-11-19,서울,서대문구,연희동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2019-08-13,서울,마포구,상암동,F,F42,99,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2019-10-29,서울,광진구,화양동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2019-10-29,서울,광진구,구의1동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2019-10-29,서울,송파구,잠실본동,F,F42,3,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2019-09-24,서울,중구,약수동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2019-09-24,서울,구로구,고척2동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2019-09-24,서울,마포구,상암동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2019-09-24,서울,송파구,문정2동,F,F41,99,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2019-09-24,서울,송파구,문정2동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2019-09-24,서울,영등포구,양평1동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2019-11-11,서울,관악구,미성동,F,F41,99,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2019-11-11,서울,양천구,목3동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2019-11-11,서울,서대문구,충현동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2019-11-11,서울,영등포구,신길1동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2019-08-14,서울,강동구,성내1동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2019-08-14,서울,강서구,등촌1동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2019-08-14,서울,관악구,보라매동,F,F42,99,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2019-08-14,서울,도봉구,방학1동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2019-10-30,서울,강남구,논현1동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2019-10-30,서울,구로구,신도림동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2019-10-30,서울,중랑구,상봉2동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2019-07-19,서울,금천구,독산1동,F,F42,99,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2019-09-19,서울,서초구,양재2동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2019-09-19,서울,중랑구,중화1동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2019-03-29,서울,강남구,역삼2동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2019-03-29,서울,금천구,가산동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2019-03-30,서울,강동구,성내1동,F,F41,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2019-03-30,서울,강동구,성내3동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2019-03-30,서울,서초구,양재1동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2019-03-30,서울,양천구,목1동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2019-08-23,서울,강남구,논현2동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2019-08-23,서울,강서구,화곡1동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2019-08-23,서울,서초구,서초3동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2019-08-22,서울,양천구,목5동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2019-03-28,서울,강서구,등촌1동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2019-03-28,서울,금천구,시흥3동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2019-03-28,서울,금천구,시흥5동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2019-08-20,서울,성동구,행당2동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2019-03-12,서울,구로구,개봉1동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2019-03-12,서울,동작구,상도2동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2019-03-12,서울,서초구,방배본동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2019-03-12,서울,성동구,성수2가3동,F,F42,99,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2019-03-12,서울,영등포구,양평2동,F,F42,99,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2019-03-13,서울,구로구,구로5동,F,F41,99,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2019-08-21,서울,노원구,공릉1동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2015-07-13,서울,강남구,세곡동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2015-07-13,서울,강남구,개포4동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2015-07-13,서울,동작구,사당1동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2015-07-10,서울,성동구,성수2가3동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2015-03-09,서울,영등포구,당산1동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2015-03-09,서울,영등포구,영등포동,F,F42,4,개인과세사업자,2,폐업자,3,2019-12-13,KED_SYSTEM
2015-07-08,서울,종로구,종로5.6가동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2015-07-08,서울,영등포구,양평1동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2017-03-17,서울,구로구,[미분류],F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2017-03-17,서울,서초구,서초2동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2017-03-17,서울,동대문구,제기동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2017-03-17,서울,영등포구,대림3동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2015-07-09,서울,강남구,청담동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2015-07-09,서울,강남구,역삼1동,F,F41,3,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2015-07-09,서울,강동구,명일1동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2015-07-09,서울,구로구,구로5동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2015-07-07,서울,구로구,오류제2동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2016-12-22,서울,강서구,가양1동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-12-21,서울,강북구,수유3동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-12-21,서울,마포구,용강동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-12-21,서울,서초구,서초3동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-12-21,서울,동대문구,용신동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-12-19,서울,동작구,신대방제2동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2017-07-01,서울,강서구,화곡4동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2017-07-01,서울,금천구,시흥3동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2017-07-01,서울,노원구,상계1동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2017-07-01,서울,송파구,삼전동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2017-07-01,서울,송파구,오금동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2016-12-20,서울,강북구,인수동,F,F41,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2016-12-20,서울,강서구,공항동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2016-12-20,서울,양천구,신월3동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2016-12-20,서울,영등포구,영등포동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-12-20,서울,강북구,미아동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-12-20,서울,강서구,가양1동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-12-20,서울,구로구,고척2동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-12-20,서울,구로구,구로3동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2016-12-21,서울,강서구,가양3동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2017-03-16,서울,금천구,가산동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2016-12-19,서울,강동구,길동,F,F41,99,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2016-12-19,서울,강서구,공항동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2016-12-19,서울,노원구,중계본동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2016-12-19,서울,서초구,서초2동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2016-12-19,서울,양천구,목2동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2016-12-19,서울,영등포구,당산2동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-12-15,서울,강남구,도곡1동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-12-15,서울,강남구,삼성1동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-12-15,서울,강동구,길동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-12-15,서울,광진구,구의3동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-12-15,서울,노원구,상계1동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-12-15,서울,양천구,목1동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-12-15,서울,양천구,신월7동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-12-15,서울,은평구,갈현1동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-12-15,서울,동대문구,용신동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-12-15,서울,영등포구,대림3동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-12-16,서울,서초구,서초4동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-12-16,서울,송파구,석촌동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-12-16,서울,송파구,문정2동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-12-14,서울,강서구,공항동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-12-14,서울,마포구,동교동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-30,서울,중구,필동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-30,서울,중구,광희동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-30,서울,중구,수표동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-30,서울,중구,약수동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-30,서울,중구,황학동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-30,서울,강남구,신사동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-30,서울,강남구,청담동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-30,서울,강남구,청담동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-30,서울,강남구,청담동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-30,서울,강남구,개포1동,F,F42,3,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-30,서울,강남구,개포1동,F,F42,3,영리법인의지점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-30,서울,강남구,개포2동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-30,서울,강남구,개포4동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-30,서울,강남구,개포4동,F,F42,4,영리법인본점,2,폐업자,4,2019-12-13,KED_SYSTEM
2011-06-30,서울,강남구,논현1동,F,F41,4,영리법인본점,2,폐업자,3,2019-12-13,KED_SYSTEM
2011-06-30,서울,강남구,논현2동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-30,서울,강남구,대치2동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-30,서울,강남구,대치4동,F,F41,4,영리법인본점,2,폐업자,3,2019-12-13,KED_SYSTEM
2011-06-30,서울,강남구,대치4동,F,F42,4,영리법인본점,2,폐업자,2,2019-12-13,KED_SYSTEM
2011-06-30,서울,강남구,도곡1동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-30,서울,강남구,삼성2동,F,F41,4,영리법인본점,2,폐업자,3,2019-12-13,KED_SYSTEM
2011-06-30,서울,강남구,삼성2동,F,F42,4,영리법인본점,2,폐업자,3,2019-12-13,KED_SYSTEM
2011-06-30,서울,강남구,역삼1동,F,F41,4,영리법인본점,2,폐업자,4,2019-12-13,KED_SYSTEM
2011-06-30,서울,강남구,역삼1동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-30,서울,강남구,역삼1동,F,F42,4,영리법인본점,2,폐업자,5,2019-12-13,KED_SYSTEM
2011-06-30,서울,강남구,역삼2동,F,F42,4,영리법인본점,2,폐업자,2,2019-12-13,KED_SYSTEM
2011-06-30,서울,강남구,일원1동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-30,서울,강남구,일원2동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-30,서울,강남구,압구정동,F,F42,4,영리법인본점,2,폐업자,2,2019-12-13,KED_SYSTEM
2011-06-30,서울,강동구,길동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-30,서울,강동구,길동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-30,서울,강동구,성내1동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-30,서울,강동구,성내1동,F,F42,4,영리법인본점,2,폐업자,2,2019-12-13,KED_SYSTEM
2011-06-30,서울,강동구,암사1동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-30,서울,강동구,천호2동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-30,서울,강동구,천호3동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-30,서울,강북구,번1동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-30,서울,강북구,미아동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-30,서울,강북구,수유2동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-30,서울,강서구,염창동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-30,서울,강서구,가양2동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-30,서울,강서구,등촌3동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-30,서울,강서구,방화1동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-30,서울,강서구,화곡1동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-30,서울,강서구,화곡4동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-30,서울,강서구,화곡6동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-30,서울,강서구,우장산동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-30,서울,관악구,남현동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-30,서울,관악구,서원동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-30,서울,관악구,인헌동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-30,서울,관악구,조원동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-30,서울,관악구,보라매동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-30,서울,광진구,[미분류],F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-30,서울,광진구,능동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-30,서울,광진구,중곡4동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-30,서울,구로구,고척1동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-30,서울,구로구,구로2동,F,F42,4,개인과세사업자,2,폐업자,2,2019-12-13,KED_SYSTEM
2011-06-30,서울,구로구,구로3동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-30,서울,구로구,구로3동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-30,서울,구로구,구로3동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-30,서울,구로구,구로5동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-30,서울,구로구,구로5동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-30,서울,구로구,구로5동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-30,서울,구로구,오류1동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-30,서울,구로구,신도림동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-30,서울,구로구,오류제2동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-30,서울,금천구,가산동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-30,서울,금천구,가산동,F,F42,4,영리법인의지점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-30,서울,금천구,독산1동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-30,서울,금천구,독산3동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-30,서울,금천구,시흥1동,F,F42,4,개인과세사업자,2,폐업자,2,2019-12-13,KED_SYSTEM
2011-06-30,서울,금천구,시흥3동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-30,서울,금천구,시흥3동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-30,서울,금천구,시흥4동,F,F41,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-30,서울,노원구,공릉1동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-30,서울,노원구,공릉2동,F,F41,3,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-30,서울,노원구,상계10동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-30,서울,노원구,상계3.4동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-30,서울,도봉구,창3동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-30,서울,도봉구,쌍문2동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-30,서울,동작구,대방동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-30,서울,동작구,상도동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-30,서울,동작구,사당2동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-30,서울,동작구,사당4동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-30,서울,동작구,신대방1동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-30,서울,동작구,신대방2동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-30,서울,동작구,노량진제1동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-30,서울,마포구,상암동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-30,서울,마포구,서강동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-30,서울,마포구,서교동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-30,서울,마포구,서교동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-30,서울,마포구,아현동,F,F42,4,개인과세사업자,2,폐업자,2,2019-12-13,KED_SYSTEM
2011-06-30,서울,마포구,합정동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-30,서울,마포구,망원1동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-30,서울,마포구,망원1동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-30,서울,마포구,망원2동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-30,서울,마포구,망원2동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-30,서울,서초구,서초동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-30,서울,서초구,반포1동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-30,서울,서초구,방배3동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-30,서울,서초구,방배3동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-30,서울,서초구,방배4동,F,F42,3,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-30,서울,서초구,서초1동,F,F41,4,영리법인본점,2,폐업자,2,2019-12-13,KED_SYSTEM
2011-06-30,서울,서초구,서초2동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-30,서울,서초구,서초2동,F,F41,3,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-30,서울,서초구,서초3동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-30,서울,서초구,서초3동,F,F42,4,영리법인본점,2,폐업자,3,2019-12-13,KED_SYSTEM
2011-06-30,서울,서초구,서초4동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-30,서울,서초구,양재1동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-30,서울,서초구,양재1동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-30,서울,서초구,양재2동,F,F41,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-30,서울,서초구,양재2동,F,F41,4,영리법인본점,2,폐업자,3,2019-12-13,KED_SYSTEM
2011-06-30,서울,서초구,양재2동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
